Delivery_ID,Order_ID,Dispatch_Date,Delivery_Date,Carrier,Delivery_Status
DEL04578,ORD04578,2024-01-11,2024-01-15,Ecom Express,Delivered
DEL04579,ORD04579,2024-12-07,2024-12-14,Blue Dart,Delayed
DEL04580,ORD04580,2025-06-24,2025-07-03,DTDC,Delayed
DEL04581,ORD04581,2024-11-30,2024-12-03,Blue Dart,Delivered
DEL04582,ORD04582,2024-06-06,2024-06-09,Blue Dart,Delivered
DEL04583,ORD04583,2024-10-01,2024-10-04,Ecom Express,Delivered
DEL04584,ORD04584,2024-02-21,2024-02-25,Delhivery,Delivered
DEL04585,ORD04585,2024-11-04,2024-11-09,Xpressbees,Delivered
DEL04586,ORD04586,2025-12-29,2026-01-01,Blue Dart,Delivered
DEL04587,ORD04587,2024-06-08,2024-06-10,Ecom Express,Delivered
DEL04588,ORD04588,2024-12-31,2025-01-07,Blue Dart,Delayed
DEL04589,ORD04589,2025-07-25,2025-07-27,Xpressbees,Delivered
DEL04590,ORD04590,2024-11-24,2024-11-26,Xpressbees,Delivered
DEL04591,ORD04591,2024-09-24,2024-09-29,Blue Dart,Delivered
DEL04592,ORD04592,2024-10-02,2024-10-07,Blue Dart,Delivered
DEL04593,ORD04593,2024-01-23,2024-01-30,Xpressbees,Delayed
DEL04594,ORD04594,2025-12-16,2025-12-19,DTDC,Delivered
DEL04595,ORD04595,2025-01-19,2025-01-28,Ecom Express,Delayed
DEL04596,ORD04596,2024-11-03,2024-11-06,DTDC,Delivered
DEL04597,ORD04597,2025-11-21,2025-11-24,Xpressbees,Delivered
DEL04598,ORD04598,2025-11-21,2025-11-27,Xpressbees,Delivered
DEL04599,ORD04599,2025-08-08,2025-08-12,Blue Dart,Delivered
DEL04600,ORD04600,2024-11-24,2024-11-29,Delhivery,Delivered
DEL04601,ORD04601,2025-09-21,2025-09-26,Ecom Express,Delivered
DEL04602,ORD04602,2025-03-20,2025-03-27,Ecom Express,Delayed
DEL04603,ORD04603,2025-02-24,2025-02-26,DTDC,Delivered
DEL04604,ORD04604,2025-08-19,2025-08-21,Delhivery,Delivered
DEL04605,ORD04605,2024-09-04,2024-09-12,Ecom Express,Delayed
DEL04606,ORD04606,2025-04-24,2025-04-28,Delhivery,Delivered
DEL04607,ORD04607,2025-10-20,2025-10-23,Xpressbees,Delivered
DEL04608,ORD04608,2024-09-27,2024-10-03,Blue Dart,Delivered
DEL04609,ORD04609,2024-05-18,2024-05-23,Blue Dart,Delivered
DEL04610,ORD04610,2025-02-14,2025-02-19,Blue Dart,Delivered
DEL04611,ORD04611,2025-10-12,2025-10-16,Ecom Express,Delivered
DEL04612,ORD04612,2025-01-19,2025-01-24,Xpressbees,Delivered
DEL04613,ORD04613,2024-05-30,2024-06-04,DTDC,Delivered
DEL04614,ORD04614,2025-11-23,2025-11-25,Delhivery,Delivered
DEL04615,ORD04615,2025-05-16,2025-05-22,Ecom Express,Delivered
DEL04616,ORD04616,2024-06-09,2024-06-15,Blue Dart,Delivered
DEL04617,ORD04617,2024-07-19,2024-07-22,Blue Dart,Delivered
DEL04618,ORD04618,2025-10-17,2025-10-19,DTDC,Delivered
DEL04619,ORD04619,2024-09-16,2024-09-18,Ecom Express,Delivered
DEL04620,ORD04620,2025-05-20,2025-05-26,Blue Dart,Delivered
DEL04621,ORD04621,2025-12-11,2025-12-17,Delhivery,Delivered
DEL04622,ORD04622,2025-08-10,2025-08-12,Xpressbees,Delivered
DEL04623,ORD04623,2025-01-18,2025-01-21,Blue Dart,Delivered
DEL04624,ORD04624,2025-09-15,2025-09-22,Ecom Express,Delayed
DEL04625,ORD04625,2025-09-24,2025-09-27,DTDC,Delivered
DEL04626,ORD04626,2024-02-06,2024-02-09,Xpressbees,Delivered
DEL04627,ORD04627,2025-08-12,2025-08-19,Blue Dart,Delayed
DEL04628,ORD04628,2025-06-26,2025-07-01,Delhivery,Delivered
DEL04629,ORD04629,2024-06-10,2024-06-13,Ecom Express,Delivered
DEL04630,ORD04630,2025-08-24,2025-08-31,Delhivery,Delayed
DEL04631,ORD04631,2025-03-15,2025-03-22,Blue Dart,Delayed
DEL04632,ORD04632,2025-06-23,2025-06-29,Delhivery,Delivered
DEL04633,ORD04633,2024-05-17,2024-05-21,Delhivery,Delivered
DEL04634,ORD04634,2024-08-24,2024-08-30,DTDC,Delivered
DEL04635,ORD04635,2024-03-17,2024-03-19,Ecom Express,Delivered
DEL04636,ORD04636,2024-11-14,2024-11-16,DTDC,Delivered
DEL04637,ORD04637,2025-03-18,2025-03-21,Ecom Express,Delivered
DEL04638,ORD04638,2025-08-04,2025-08-08,DTDC,Delivered
DEL04639,ORD04639,2025-06-17,2025-06-23,DTDC,Delivered
DEL04640,ORD04640,2024-01-13,2024-01-21,DTDC,Delayed
DEL04641,ORD04641,2025-01-07,2025-01-11,Ecom Express,Delivered
DEL04642,ORD04642,2024-01-26,2024-01-31,Blue Dart,Delivered
DEL04643,ORD04643,2025-03-03,2025-03-05,Xpressbees,Delivered
DEL04644,ORD04644,2024-03-11,2024-03-15,DTDC,Delivered
DEL04645,ORD04645,2024-04-17,2024-04-26,Delhivery,Delayed
DEL04646,ORD04646,2024-06-21,2024-06-26,DTDC,Delivered
DEL04647,ORD04647,2024-06-11,2024-06-19,Blue Dart,Delayed
DEL04648,ORD04648,2025-10-20,2025-10-23,Delhivery,Delivered
DEL04649,ORD04649,2024-11-11,2024-11-17,Xpressbees,Delivered
DEL04650,ORD04650,2025-01-21,2025-01-26,DTDC,Delivered
DEL04651,ORD04651,2024-11-22,2024-11-29,Xpressbees,Delayed
DEL04652,ORD04652,2025-12-05,2025-12-08,DTDC,Delivered
DEL04653,ORD04653,2024-07-13,2024-07-16,Ecom Express,Delivered
DEL04654,ORD04654,2025-07-21,2025-07-27,Ecom Express,Delivered
DEL04655,ORD04655,2025-03-16,2025-03-20,DTDC,Delivered
DEL04656,ORD04656,2025-05-23,2025-05-27,Ecom Express,Delivered
DEL04657,ORD04657,2024-01-31,2024-02-04,Delhivery,Delivered
DEL04658,ORD04658,2024-09-05,2024-09-08,Blue Dart,Delivered
DEL04659,ORD04659,2024-06-22,2024-06-26,DTDC,Delivered
DEL04660,ORD04660,2025-05-10,2025-05-12,Xpressbees,Delivered
DEL04661,ORD04661,2025-08-10,2025-08-13,Blue Dart,Delivered
DEL04662,ORD04662,2025-07-10,2025-07-12,Blue Dart,Delivered
DEL04663,ORD04663,2024-01-04,2024-01-12,Blue Dart,Delayed
DEL04664,ORD04664,2025-10-13,2025-10-20,DTDC,Delayed
DEL04665,ORD04665,2025-07-13,2025-07-21,Ecom Express,Delayed
DEL04666,ORD04666,2024-04-16,2024-04-20,DTDC,Delivered
DEL04667,ORD04667,2025-11-20,2025-11-26,DTDC,Delivered
DEL04668,ORD04668,2024-09-20,2024-09-22,Ecom Express,Delivered
DEL04669,ORD04669,2024-03-26,2024-03-29,DTDC,Delivered
DEL04670,ORD04670,2024-08-24,2024-08-28,Blue Dart,Delivered
DEL04671,ORD04671,2024-02-04,2024-02-06,Ecom Express,Delivered
DEL04672,ORD04672,2024-01-16,2024-01-18,Ecom Express,Delivered
DEL04673,ORD04673,2025-12-25,2025-12-27,DTDC,Delivered
DEL04674,ORD04674,2024-03-12,2024-03-14,Ecom Express,Delivered
DEL04675,ORD04675,2025-07-11,2025-07-13,Ecom Express,Delivered
DEL04676,ORD04676,2024-10-10,2024-10-13,Blue Dart,Delivered
DEL04677,ORD04677,2025-10-14,2025-10-20,DTDC,Delivered
DEL04678,ORD04678,2024-06-26,2024-06-30,Ecom Express,Delivered
DEL04679,ORD04679,2024-01-26,2024-01-31,Blue Dart,Delivered
DEL04680,ORD04680,2024-01-11,2024-01-20,DTDC,Delayed
DEL04681,ORD04681,2025-07-14,2025-07-19,DTDC,Delivered
DEL04682,ORD04682,2025-10-18,2025-10-21,DTDC,Delivered
DEL04683,ORD04683,2024-11-30,2024-12-03,Blue Dart,Delivered
DEL04684,ORD04684,2025-01-22,2025-01-24,Blue Dart,Delivered
DEL04685,ORD04685,2024-01-29,2024-02-06,Blue Dart,Delayed
DEL04686,ORD04686,2024-04-01,2024-04-04,Blue Dart,Delivered
DEL04687,ORD04687,2025-01-12,2025-01-17,Ecom Express,Delivered
DEL04688,ORD04688,2024-08-13,2024-08-16,DTDC,Delivered
DEL04689,ORD04689,2024-03-26,2024-04-03,Delhivery,Delayed
DEL04690,ORD04690,2025-02-24,2025-03-02,Delhivery,Delivered
DEL04691,ORD04691,2024-09-17,2024-09-20,DTDC,Delivered
DEL04692,ORD04692,2024-09-16,2024-09-22,Xpressbees,Delivered
DEL04693,ORD04693,2024-11-26,2024-11-30,DTDC,Delivered
DEL04694,ORD04694,2025-07-25,2025-07-28,DTDC,Delivered
DEL04695,ORD04695,2024-03-04,2024-03-10,Delhivery,Delivered
DEL04696,ORD04696,2025-08-24,2025-08-28,Delhivery,Delivered
DEL04697,ORD04697,2024-03-24,2024-03-27,Delhivery,Delivered
DEL04698,ORD04698,2024-07-02,2024-07-04,Blue Dart,Delivered
DEL04699,ORD04699,2025-04-08,2025-04-11,Xpressbees,Delivered
DEL04700,ORD04700,2024-11-05,2024-11-08,Delhivery,Delivered
DEL04701,ORD04701,2025-03-26,2025-04-01,Ecom express,Delivered
DEL04702,ORD04702,2025-01-31,2025-02-04,DTDC,Delivered
DEL04703,ORD04703,2025-09-01,2025-09-05,Delhivery,Delivered
DEL04704,ORD04704,2025-05-05,2025-05-08,Blue Dart,Delivered
DEL04705,ORD04705,2025-05-01,2025-05-04,Xpressbees,Delivered
DEL04706,ORD04706,2024-12-26,2024-12-30,Delhivery,Delivered
DEL04707,ORD04707,2025-04-12,2025-04-15,Xpressbees,Delivered
DEL04708,ORD04708,2025-06-04,2025-06-09,Delhivery,Delivered
DEL04709,ORD04709,2024-01-11,2024-01-16,Ecom Express,Delivered
DEL04710,ORD04710,2024-12-25,2025-01-03,Ecom Express,Delayed
DEL04711,ORD04711,2025-09-04,2025-09-12,DTDC,Delayed
DEL04712,ORD04712,2025-07-15,2025-07-18,DTDC,Delivered
DEL04713,ORD04713,2025-04-14,2025-04-17,Blue Dart,Delivered
DEL04714,ORD04714,2024-07-30,2024-08-02,Delhivery,Delivered
DEL04715,ORD04715,2025-04-26,2025-05-04,Blue Dart,Delayed
DEL04716,ORD04716,2025-11-19,2025-11-22,DTDC,Delivered
DEL04717,ORD04717,2024-05-08,2024-05-12,Xpressbees,Delivered
DEL04718,ORD04718,2024-02-03,2024-02-06,Blue Dart,Delivered
DEL04719,ORD04719,2024-08-25,2024-08-27,Ecom Express,Delivered
DEL04720,ORD04720,2024-08-23,2024-08-29,Delhivery,Delivered
DEL04721,ORD04721,2025-12-26,2026-01-01,DTDC,Delivered
DEL04722,ORD04722,2025-12-27,2025-12-31,Delhivery,Delivered
DEL04723,ORD04723,2024-07-14,2024-07-19,Xpressbees,Delivered
DEL04724,ORD04724,2025-09-05,2025-09-10,Ecom Express,Delivered
DEL04725,ORD04725,2024-02-19,2024-02-23,Delhivery,Delivered
DEL04726,ORD04726,2025-07-24,2025-07-26,Blue Dart,Delivered
DEL04727,ORD04727,2024-09-08,2024-09-14,Delhivery,Delivered
DEL04728,ORD04728,2025-06-18,2025-06-26,Xpressbees,Delayed
DEL04729,ORD04729,2024-05-27,2024-05-31,Xpressbees,Delivered
DEL04730,ORD04730,2024-11-05,2024-11-11,Delhivery,Delivered
DEL04731,ORD04731,2025-07-25,2025-07-27,Delhivery,Delivered
DEL04732,ORD04732,2025-07-12,2025-07-15,DTDC,Delivered
DEL04733,ORD04733,2025-08-29,2025-09-01,Xpressbees,Delivered
DEL04734,ORD04734,2025-05-07,2025-05-10,Blue Dart,Delivered
DEL04735,ORD04735,2025-02-15,2025-02-18,Xpressbees,Delivered
DEL04736,ORD04736,2024-05-14,2024-05-18,DTDC,Delivered
DEL04737,ORD04737,2025-06-17,2025-06-26,Delhivery,Delayed
DEL04738,ORD04738,2024-11-13,2024-11-15,Blue Dart,Delivered
DEL04739,ORD04739,2025-05-02,2025-05-06,Blue Dart,Delivered
DEL04740,ORD04740,2024-01-11,2024-01-17,DTDC,Delivered
DEL04741,ORD04741,2024-01-09,2024-01-11,Xpressbees,Delivered
DEL04742,ORD04742,2024-07-03,2024-07-05,Xpressbees,Delivered
DEL04743,ORD04743,2024-01-23,2024-01-25,Xpressbees,Delivered
DEL04744,ORD04744,2024-03-25,2024-03-27,DTDC,Delivered
DEL04745,ORD04745,2024-03-11,2024-03-16,Xpressbees,Delivered
DEL04746,ORD04746,2025-12-13,2025-12-16,DTDC,Delivered
DEL04747,ORD04747,2025-04-24,2025-04-26,Blue Dart,Delivered
DEL04748,ORD04748,2025-11-29,2025-12-03,DTDC,Delivered
DEL04749,ORD04749,2024-02-23,2024-02-25,Xpressbees,Delivered
DEL04750,ORD04750,2024-12-16,2024-12-23,DTDC,Delayed
DEL04751,ORD04751,2025-06-05,2025-06-12,Blue Dart,Delayed
DEL04752,ORD04752,2025-02-11,2025-02-15,Blue Dart,Delivered
DEL04753,ORD04753,2024-09-23,2024-09-28,Delhivery,Delivered
DEL04754,ORD04754,2025-05-13,2025-05-15,Ecom Express,Delivered
DEL04755,ORD04755,2025-12-22,2025-12-25,Blue Dart,Delivered
DEL04756,ORD04756,2024-02-16,2024-02-20,Blue Dart,Delivered
DEL04757,ORD04757,2025-05-11,2025-05-14,Delhivery,Delivered
DEL04758,ORD04758,2025-08-08,2025-08-12,Blue Dart,Delivered
DEL04759,ORD04759,2024-12-29,2025-01-02,Xpressbees,Delivered
DEL04760,ORD04760,2025-04-07,2025-04-10,Delhivery,Delivered
DEL04761,ORD04761,2025-05-03,2025-05-05,Blue Dart,Delivered
DEL04762,ORD04762,2024-12-19,2024-12-22,DTDC,Delivered
DEL04763,ORD04763,2024-08-06,2024-08-08,DTDC,Delivered
DEL04764,ORD04764,2024-06-18,2024-06-25,Ecom Express,Delayed
DEL04765,ORD04765,2024-11-06,2024-11-13,Xpressbees,Delayed
DEL04766,ORD04766,2025-04-25,2025-04-29,Ecom Express,Delivered
DEL04767,ORD04767,2024-12-22,2024-12-25,Ecom Express,Delivered
DEL04768,ORD04768,2024-07-02,2024-07-09,Ecom Express,Delayed
DEL04769,ORD04769,2025-10-25,2025-10-28,Xpressbees,Delivered
DEL04770,ORD04770,2024-11-02,2024-11-06,Xpressbees,Delivered
DEL04771,ORD04771,2024-11-07,2024-11-09,Delhivery,Delivered
DEL04772,ORD04772,2025-01-20,2025-01-25,DTDC,Delivered
DEL04773,ORD04773,2025-12-31,2026-01-02,Xpressbees,Delivered
DEL04774,ORD04774,2024-02-16,2024-02-21,Ecom Express,Delivered
DEL04775,ORD04775,2024-08-19,2024-08-22,DTDC,Delivered
DEL04776,ORD04776,2024-10-29,2024-11-02,Ecom Express,Delivered
DEL04777,ORD04777,2024-02-21,2024-02-25,DTDC,Delivered
DEL04778,ORD04778,2024-12-29,2025-01-03,Blue Dart,Delivered
DEL04779,ORD04779,2025-02-21,2025-02-24,DTDC,Delivered
DEL04780,ORD04780,2024-02-03,2024-02-11,Ecom Express,Delayed
DEL04781,ORD04781,2024-03-29,2024-04-06,Delhivery,Delayed
DEL04782,ORD04782,2024-12-07,2024-12-09,Xpressbees,Delivered
DEL04783,ORD04783,2025-04-18,2025-04-25,DTDC,Delayed
DEL04784,ORD04784,2025-05-20,2025-05-24,Ecom Express,Delivered
DEL04785,ORD04785,2024-01-12,2024-01-15,Ecom Express,Delivered
DEL04786,ORD04786,2024-08-17,2024-08-21,Blue Dart,Delivered
DEL04787,ORD04787,2025-04-04,2025-04-08,Xpressbees,Delivered
DEL04788,ORD04788,2024-09-05,2024-09-10,Ecom Express,Delivered
DEL04789,ORD04789,2025-05-07,2025-05-16,Blue Dart,Delayed
DEL04790,ORD04790,2024-01-22,2024-01-27,Xpressbees,Delivered
DEL04791,ORD04791,2024-11-04,2024-11-07,DTDC,Delivered
DEL04792,ORD04792,2024-07-28,2024-07-31,Ecom Express,Delivered
DEL04793,ORD04793,2025-10-13,2025-10-15,Blue Dart,Delivered
DEL04794,ORD04794,2025-10-23,2025-11-01,Delhivery,Delayed
DEL04795,ORD04795,2025-12-24,2025-12-27,Blue Dart,Delivered
DEL04796,ORD04796,2024-10-18,2024-10-22,DTDC,Delivered
DEL04797,ORD04797,2024-05-28,2024-05-31,Delhivery,Delivered
DEL04798,ORD04798,2024-10-01,2024-10-05,Blue Dart,Delivered
DEL04799,ORD04799,2025-12-02,2025-12-06,Xpressbees,Delivered
DEL04800,ORD04800,2024-08-06,2024-08-13,Blue Dart,Delayed
DEL04801,ORD04801,2025-04-26,2025-04-29,Ecom Express,Delivered
DEL04802,ORD04802,2025-06-08,2025-06-17,Delhivery,Delayed
DEL04803,ORD04803,2024-10-10,2024-10-14,Xpressbees,Delivered
DEL04804,ORD04804,2024-08-25,2024-08-30,Xpressbees,Delivered
DEL04805,ORD04805,2025-05-03,2025-05-07,Ecom Express,Delivered
DEL04806,ORD04806,2024-07-15,2024-07-20,Ecom Express,Delivered
DEL04807,ORD04807,2024-02-15,2024-02-18,DTDC,Delivered
DEL04808,ORD04808,2024-05-16,2024-05-19,Delhivery,Delivered
DEL04809,ORD04809,2025-01-02,2025-01-04,DTDC,Delivered
DEL04810,ORD04810,2025-10-11,2025-10-20,Delhivery,Delayed
DEL04811,ORD04811,2025-12-04,2025-12-13,Xpressbees,Delayed
DEL04812,ORD04812,2025-08-31,2025-09-04,Blue Dart,Delivered
DEL04813,ORD04813,2024-11-25,2024-11-30,Blue Dart,Delivered
DEL04814,ORD04814,2025-08-24,2025-09-02,Ecom Express,Delayed
DEL04815,ORD04815,2024-08-16,2024-08-19,Delhivery,Delivered
DEL04816,ORD04816,2025-09-24,2025-09-29,Delhivery,Delivered
DEL04817,ORD04817,2024-11-19,2024-11-22,DTDC,Delivered
DEL04818,ORD04818,2024-06-28,2024-07-01,Delhivery,Delivered
DEL04819,ORD04819,2025-02-25,2025-02-27,Delhivery,Delivered
DEL04820,ORD04820,2024-03-19,2024-03-24,DTDC,Delivered
DEL04821,ORD04821,2025-03-20,2025-03-23,Delhivery,Delivered
DEL04822,ORD04822,2025-04-15,2025-04-19,Ecom Express,Delivered
DEL04823,ORD04823,2024-11-18,2024-11-22,Xpressbees,Delivered
DEL04824,ORD04824,2025-11-14,2025-11-18,Xpressbees,Delivered
DEL04825,ORD04825,2024-11-09,2024-11-11,Ecom Express,Delivered
DEL04826,ORD04826,2024-02-14,2024-02-17,Ecom Express,Delivered
DEL04827,ORD04827,2025-03-05,2025-03-09,DTDC,Delivered
DEL04828,ORD04828,2025-05-13,2025-05-16,Blue Dart,Delivered
DEL04829,ORD04829,2025-09-02,2025-09-05,DTDC,Delivered
DEL04830,ORD04830,2024-09-05,2024-09-08,Xpressbees,Delivered
DEL04831,ORD04831,2025-12-25,2025-12-29,Blue Dart,Delivered
DEL04832,ORD04832,2025-03-08,2025-03-11,Blue Dart,Delivered
DEL04833,ORD04833,2025-08-30,2025-09-01,Xpressbees,Delivered
DEL04834,ORD04834,2024-06-14,2024-06-21,Xpressbees,Delayed
DEL04835,ORD04835,2024-06-10,2024-06-16,DTDC,Delivered
DEL04836,ORD04836,2024-04-25,2024-04-27,DTDC,Delivered
DEL04837,ORD04837,2024-08-03,2024-08-07,Blue Dart,Delivered
DEL04838,ORD04838,2025-12-30,2026-01-01,Blue Dart,Delivered
DEL04839,ORD04839,2025-09-11,2025-09-14,DTDC,Delivered
DEL04840,ORD04840,2025-01-16,2025-01-19,Ecom Express,Delivered
DEL04841,ORD04841,2025-02-27,2025-03-02,Blue Dart,Delivered
DEL04842,ORD04842,2024-02-06,2024-02-10,DTDC,Delivered
DEL04843,ORD04843,2025-04-06,2025-04-13,Delhivery,Delayed
DEL04844,ORD04844,2024-03-29,2024-04-03,Xpressbees,Delivered
DEL04845,ORD04845,2025-09-16,2025-09-19,Delhivery,Delivered
DEL04846,ORD04846,2024-04-01,2024-04-09,Ecom Express,Delayed
DEL04847,ORD04847,2024-05-30,2024-06-05,Delhivery,Delivered
DEL04848,ORD04848,2025-03-15,2025-03-20,DTDC,Delivered
DEL04849,ORD04849,2025-05-10,2025-05-14,Xpressbees,Delivered
DEL04850,ORD04850,2025-05-24,2025-06-01,Delhivery,Delayed
DEL04851,ORD04851,2025-03-01,2025-03-05,Delhivery,Delivered
DEL04852,ORD04852,2024-01-13,2024-01-15,Xpressbees,Delivered
DEL04853,ORD04853,2025-01-19,2025-01-25,Xpressbees,Delivered
DEL04854,ORD04854,2024-12-18,2024-12-25,Blue Dart,Delayed
DEL04855,ORD04855,2024-02-09,2024-02-12,DTDC,Delivered
DEL04856,ORD04856,2025-05-24,2025-05-29,Blue Dart,Delivered
DEL04857,ORD04857,2024-11-13,2024-11-19,Blue Dart,Delivered
DEL04858,ORD04858,2024-10-15,2024-10-20,Ecom Express,Delivered
DEL04859,ORD04859,2024-01-31,2024-02-04,Ecom Express,Delivered
DEL04860,ORD04860,2024-11-10,2024-11-18,Xpressbees,Delayed
DEL04861,ORD04861,2024-10-12,2024-10-14,Xpressbees,Delivered
DEL04862,ORD04862,2024-11-18,2024-11-25,Ecom Express,Delayed
DEL04863,ORD04863,2025-05-23,2025-05-26,DTDC,Delivered
DEL04864,ORD04864,2025-01-23,2025-01-26,Xpressbees,Delivered
DEL04865,ORD04865,2025-10-10,2025-10-12,Xpressbees,Delivered
DEL04866,ORD04866,2024-05-14,2024-05-19,Ecom Express,Delivered
DEL04867,ORD04867,2025-04-07,2025-04-13,Delhivery,Delivered
DEL04868,ORD04868,2025-06-16,2025-06-20,Xpressbees,Delivered
DEL04869,ORD04869,2025-10-08,2025-10-14,Blue Dart,Delivered
DEL04870,ORD04870,2025-03-17,2025-03-26,Blue Dart,Delayed
DEL04871,ORD04871,2025-05-14,2025-05-18,DTDC,Delivered
DEL04872,ORD04872,2025-09-21,2025-09-23,DTDC,Delivered
DEL04873,ORD04873,2024-03-27,2024-04-01,Ecom Express,Delivered
DEL04874,ORD04874,2025-07-19,2025-07-23,DTDC,Delivered
DEL04875,ORD04875,2024-06-13,2024-06-21,DTDC,Delayed
DEL04876,ORD04876,2025-07-13,2025-07-15,Ecom Express,Delivered
DEL04877,ORD04877,2025-04-19,2025-04-21,Ecom Express,Delivered
DEL04878,ORD04878,2024-03-17,2024-03-19,DTDC,Delivered
DEL04879,ORD04879,2025-11-28,2025-12-04,Delhivery,Delivered
DEL04880,ORD04880,2024-09-11,2024-09-13,Blue Dart,Delivered
DEL04881,ORD04881,2024-09-28,2024-10-06,Ecom Express,Delayed
DEL04882,ORD04882,2024-04-16,2024-04-19,Delhivery,Delivered
DEL04883,ORD04883,2025-01-24,2025-02-02,Delhivery,Delayed
DEL04884,ORD04884,2025-07-29,2025-08-06,Xpressbees,Delayed
DEL04885,ORD04885,2024-09-27,2024-09-30,Ecom Express,Delivered
DEL04886,ORD04886,2024-04-16,2024-04-19,Delhivery,Delivered
DEL04887,ORD04887,2024-03-30,2024-04-04,Ecom Express,Delivered
DEL04888,ORD04888,2025-08-26,2025-08-30,Xpressbees,Delivered
DEL04889,ORD04889,2025-01-05,2025-01-10,Ecom Express,Delivered
DEL04890,ORD04890,2025-02-01,2025-02-03,Xpressbees,Delivered
DEL04891,ORD04891,2025-06-24,2025-06-26,Xpressbees,Delivered
DEL04892,ORD04892,2024-12-30,2025-01-02,DTDC,Delivered
DEL04893,ORD04893,2024-06-06,2024-06-08,DTDC,Delivered
DEL04894,ORD04894,2024-02-25,2024-03-01,Ecom Express,Delivered
DEL04895,ORD04895,2024-09-28,2024-10-02,Blue Dart,Delivered
DEL04896,ORD04896,2025-04-06,2025-04-10,Blue Dart,Delivered
DEL04897,ORD04897,2024-08-22,2024-08-24,DTDC,Delivered
DEL04898,ORD04898,2025-02-19,2025-02-23,Ecom Express,Delivered
DEL04899,ORD04899,2024-08-17,2024-08-21,Delhivery,Delivered
DEL04900,ORD04900,2025-12-22,2025-12-26,Blue Dart,Delivered
DEL04901,ORD04901,2024-09-05,2024-09-09,Delhivery,Delivered
DEL04902,ORD04902,2025-02-19,2025-02-21,Delhivery,Delivered
DEL04903,ORD04903,2024-11-26,2024-11-29,Ecom Express,Delivered
DEL04904,ORD04904,2024-03-05,2024-03-09,Blue Dart,Delivered
DEL04905,ORD04905,2024-11-03,2024-11-06,DTDC,Delivered
DEL04906,ORD04906,2025-06-15,2025-06-17,Ecom Express,Delivered
DEL04907,ORD04907,2024-01-14,2024-01-18,DTDC,Delivered
DEL04908,ORD04908,2025-04-11,2025-04-14,DTDC,Delivered
DEL04909,ORD04909,2024-08-17,2024-08-20,Ecom Express,Delivered
DEL04910,ORD04910,2024-07-23,2024-08-01,Xpressbees,Delayed
DEL04911,ORD04911,2024-03-17,2024-03-26,Delhivery,Delayed
DEL04912,ORD04912,2024-02-23,2024-02-26,Ecom Express,Delivered
DEL04913,ORD04913,2024-10-02,2024-10-04,Xpressbees,Delivered
DEL04914,ORD04914,2025-03-11,2025-03-13,Blue Dart,Delivered
DEL04915,ORD04915,2025-06-16,2025-06-23,Delhivery,Delayed
DEL04916,ORD04916,2025-01-18,2025-01-26,Delhivery,Delayed
DEL04917,ORD04917,2025-11-29,2025-12-02,Ecom Express,Delivered
DEL04918,ORD04918,2024-02-26,2024-02-29,Xpressbees,Delivered
DEL04919,ORD04919,2025-10-05,2025-10-10,Ecom Express,Delivered
DEL04920,ORD04920,2025-09-21,2025-09-25,Xpressbees,Delivered
DEL04921,ORD04921,2025-08-04,2025-08-13,Blue Dart,Delayed
DEL04922,ORD04922,2024-10-06,2024-10-10,Blue Dart,Delivered
DEL04923,ORD04923,2025-07-29,2025-07-31,Blue Dart,Delivered
DEL04924,ORD04924,2024-09-06,2024-09-09,Delhivery,Delivered
DEL04925,ORD04925,2025-07-20,2025-07-29,DTDC,Delayed
DEL04926,ORD04926,2024-10-07,2024-10-10,Ecom Express,Delivered
DEL04927,ORD04927,2025-02-04,2025-02-13,DTDC,Delayed
DEL04928,ORD04928,2025-10-20,2025-10-23,Xpressbees,Delivered
DEL04929,ORD04929,2024-05-03,2024-05-12,Blue Dart,Delayed
DEL04930,ORD04930,2025-12-16,2025-12-18,Blue Dart,Delivered
DEL04931,ORD04931,2024-09-27,2024-09-29,Ecom Express,Delivered
DEL04932,ORD04932,2025-12-13,2025-12-18,Xpressbees,Delivered
DEL04933,ORD04933,2025-10-05,2025-10-08,Delhivery,Delivered
DEL04934,ORD04934,2024-08-24,2024-08-27,Delhivery,Delivered
DEL04935,ORD04935,2024-04-12,2024-04-17,Delhivery,Delivered
DEL04936,ORD04936,2024-06-03,2024-06-06,Xpressbees,Delivered
DEL04937,ORD04937,2024-02-26,2024-02-28,Xpressbees,Delivered
DEL04938,ORD04938,2024-01-10,2024-01-14,Ecom Express,Delivered
DEL04939,ORD04939,2024-03-28,2024-04-01,Xpressbees,Delivered
DEL04940,ORD04940,2025-08-24,2025-08-28,Delhivery,Delivered
DEL04941,ORD04941,2025-10-01,2025-10-05,DTDC,Delivered
DEL04942,ORD04942,2024-08-25,2024-08-29,Ecom Express,Delivered
DEL04943,ORD04943,2025-11-01,2025-11-06,Delhivery,Delivered
DEL04944,ORD04944,2025-08-11,2025-08-15,Xpressbees,Delivered
DEL04945,ORD04945,2025-07-28,2025-07-31,Blue Dart,Delivered
DEL04946,ORD04946,2024-03-18,2024-03-21,Ecom Express,Delivered
DEL04947,ORD04947,2025-11-24,2025-11-26,DTDC,Delivered
DEL04948,ORD04948,2025-01-08,2025-01-13,DTDC,Delivered
DEL04949,ORD04949,2024-05-10,2024-05-14,DTDC,Delivered
DEL04950,ORD04950,2025-02-24,2025-02-28,Xpressbees,Delivered
